"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","sqft_basement","yr_built","zipcode"
"6123",420550,4,2,1370,8100,1,2,7,1370,0,1947,98155
"6124",603000,4,2.25,2370,11310,1,3,8,1550,820,1968,98155
"6125",345000,3,1,1390,2640,1.5,3,7,1230,160,1903,98122
"6126",650000,3,2,1840,3075,1,5,7,920,920,1928,98103
"6127",589950,5,3,2790,19439,1,5,7,1500,1290,1973,98058
"6128",309950,2,2.25,1460,1607,2,3,8,1460,0,2007,98106
"6129",775000,3,2.5,2620,241200,1.5,4,9,2620,0,1998,98027
"6130",590000,4,1.5,2230,5109,1.5,3,7,1330,900,1918,98115
"6131",863500,4,3,3250,2760,2.5,3,8,2420,830,1905,98122
"6132",517500,3,1,1190,7000,1,3,7,1190,0,1943,98199
"6133",7e+05,3,3,2090,7440,1.5,5,7,1290,800,1922,98103
"6134",699000,3,2.5,2580,8154,1,3,10,2090,490,1956,98177
"6135",350000,3,2.5,2100,3574,2,3,7,1690,410,2005,98019
"6136",795000,4,2.5,3160,16564,2,3,10,3160,0,1987,98074
"6137",543000,3,2.5,2090,7640,1,3,7,1360,730,1962,98133
"6138",325000,3,2.5,1570,3143,2,3,7,1570,0,2001,98019
"6139",337500,3,1,1020,6000,1.5,3,7,1020,0,1900,98108
"6140",425000,2,1,1300,11080,1,4,7,1300,0,1955,98034
"6141",780000,3,2.5,2110,9773,1,3,9,2110,0,1986,98006
"6142",259000,2,1,1210,17389,1,4,5,1210,0,1948,98059
"6143",524400,4,1.75,1990,12950,1,4,8,1850,140,1968,98006
"6144",260000,3,2,1630,8018,1,3,7,1630,0,2003,98001
"6145",273000,2,2,1384,1822,2,3,7,1384,0,1990,98028
"6146",639900,4,2.5,3380,75794,2,3,10,3380,0,1997,98001
"6147",420000,4,2.5,2480,8626,2,3,10,2480,0,2001,98001
"6148",510500,3,1,1270,8000,1,4,7,1270,0,1957,98007
"6149",290000,4,1,1010,7200,1.5,3,6,1010,0,1947,98155
"6150",226000,3,1.75,1490,6269,1,4,6,990,500,1944,98056
"6151",3e+05,2,1,820,3844,1,4,6,820,0,1916,98133
"6152",407450,3,2,1810,10860,1,3,7,1810,0,1967,98053
"6153",390000,4,2.25,3060,7920,1,3,7,1530,1530,1965,98178
"6154",1060000,6,2.75,2980,20000,1,3,8,2130,850,1965,98177
"6155",610000,3,2.5,3440,18167,2,3,11,3440,0,1991,98023
"6156",239975,3,2.5,1820,7242,1,3,7,1220,600,1959,98188
"6157",375000,3,2.5,2320,5760,1,3,7,1480,840,1987,98178
"6158",742500,4,2.5,2620,4400,2,3,9,2620,0,2004,98029
"6159",450000,4,1.75,2190,11625,1,4,8,2020,170,1956,98146
"6160",3e+05,3,2.25,1780,10395,1,3,8,1780,0,1967,98058
"6161",216600,3,1.75,2200,7700,1,3,7,1240,960,1975,98031
"6162",525000,3,1.75,1600,6120,1.5,3,7,1600,0,1924,98115
"6163",455000,4,2.25,2450,21000,1,4,8,1650,800,1954,98166
"6164",390000,4,2.25,2680,35218,2,3,8,2680,0,1986,98027
"6165",450000,3,1.75,1850,8667,1,4,7,880,970,1982,98033
"6166",382000,4,1,1740,4400,1.5,3,7,1740,0,1924,98122
"6167",287000,3,2.25,1490,9600,1,4,7,1170,320,1987,98019
"6168",460000,4,2,1960,190357,1,2,8,1960,0,1971,98027
"6169",435000,3,2.25,1380,3015,2,3,7,1380,0,2009,98052
"6170",575000,2,1,1510,4032,1.5,3,8,1310,200,1935,98199
"6171",626700,3,1.5,1410,3600,1,3,7,1410,0,1906,98109
"6172",352000,4,1.5,1440,8680,1.5,3,7,1440,0,1922,98178
"6173",650000,3,1,920,6750,1,4,7,920,0,1951,98004
"6174",197000,3,1,1090,17630,1,4,7,1090,0,1962,98002
"6175",340000,8,2.75,2790,6695,1,3,7,1470,1320,1977,98133
"6176",560000,3,2,1840,14985,1,3,7,1840,0,1968,98033
"6177",354000,3,1.75,1340,6300,1,3,7,1340,0,1972,98034
"6178",670000,4,2.5,2570,9086,2,3,9,2570,0,1999,98074
"6179",769000,4,3.5,3010,6202,2,3,9,3010,0,2005,98029
"6180",650000,4,2.5,2160,3139,1,3,7,1080,1080,1940,98103
"6181",650000,3,1.75,2140,9484,1,3,7,1290,850,1953,98004
"6182",289950,4,1.75,2090,7416,1,4,7,1050,1040,1970,98031
"6183",3e+05,3,1.75,1810,21138,1,4,7,1240,570,1977,98058
"6184",471000,4,1.75,1760,5750,1,5,7,1070,690,1962,98126
"6185",639000,4,2.5,2500,8540,2,3,9,2500,0,1990,98029
"6186",287000,2,1,930,6900,1,3,7,930,0,1952,98178
"6187",740000,4,2.5,3030,8335,2,3,10,3030,0,1992,98075
"6188",499922,3,2,1460,3000,1,4,7,940,520,1990,98117
"6189",675000,4,2.5,2940,14071,2,3,9,2940,0,1986,98029
"6190",738515,5,2.75,3360,9200,2,3,9,3360,0,2014,98011
"6191",445000,3,1.75,2110,4800,1,3,8,1210,900,1956,98108
"6192",1040000,4,2.25,2740,11343,1,5,10,1980,760,1953,98125
"6193",346000,2,1,1070,2196,1,4,7,880,190,1917,98144
"6194",450000,3,2,1680,4886,2,3,7,1180,500,1940,98118
"6195",350000,4,2.5,2260,13755,1,4,9,2260,0,1975,98042
"6196",2400000,4,3.5,5860,7200,2,5,10,3690,2170,1907,98112
"6197",594950,4,2.25,2380,35008,1,3,8,2380,0,1977,98075
"6198",1700000,5,3,3320,5354,2,3,9,3320,0,2004,98103
"6199",219000,2,1,1050,9000,1.5,4,7,1050,0,1984,98003
"6200",450000,4,2.5,2070,3982,2,3,7,2070,0,2004,98065
"6201",402000,4,2.25,1790,7311,2,3,7,1790,0,1992,98056
"6202",275000,2,1,840,4000,1,3,6,840,0,1942,98108
"6203",421500,3,1.5,990,4500,1,5,7,990,0,1948,98122
"6204",560000,3,3,4120,60392,2,3,9,3180,940,1994,98014
"6205",314000,3,1.75,1620,9600,1,4,7,1620,0,1966,98059
"6206",287000,4,2,1340,8190,1,4,7,1340,0,1942,98146
"6207",277000,4,1,1500,5750,1.5,3,6,1500,0,1925,98055
"6208",337500,2,1,1300,6731,1,3,7,1300,0,1950,98116
"6209",792000,4,2.75,3100,10245,2,3,10,3100,0,1999,98052
"6210",435000,3,2.5,3380,7074,2,3,8,2200,1180,1999,98019
"6211",313100,4,2.5,2660,9030,1,4,7,1450,1210,1977,98055
"6212",575000,3,2.25,1700,3333,1.5,3,7,1100,600,1924,98117
"6213",510000,4,2.5,1840,7800,1,3,8,1240,600,1972,98177
"6214",299950,2,1,890,5200,1,4,6,890,0,1941,98126
"6215",1030000,3,3,2800,5800,1,3,9,1580,1220,1953,98199
"6216",364000,4,1.75,2010,8625,1,4,7,1340,670,1957,98133
"6217",335000,3,1,1380,7470,1,5,7,1380,0,1965,98133
"6218",219950,3,1,1210,8000,1,3,6,1210,0,1954,98198
"6219",215000,3,2,1280,6994,1,3,7,1280,0,1991,98038
"6220",640000,4,2.5,4090,215186,2,4,8,3670,420,1979,98092
"6221",535000,3,1,1580,6300,1,3,7,1180,400,1925,98199
"6222",253000,4,2,1910,7826,1,4,7,1140,770,1973,98003
"6223",650000,2,2.5,1740,2500,2,3,8,1210,530,1994,98112
"6224",672000,3,2.25,1130,4445,1.5,4,8,1130,0,1930,98117
"6225",606000,3,1.75,1970,8540,1,4,8,1130,840,1950,98177
"6226",292000,3,2.25,1780,9720,1,3,8,1280,500,1981,98059
"6227",289950,3,2,1670,7757,1,3,8,1670,0,1992,98030
"6228",257500,4,1.5,1360,9323,1,4,7,1360,0,1968,98023
"6229",380000,3,2.5,1840,6985,1,3,7,1290,550,1971,98133
"6230",360000,3,1.75,1255,1113,3,3,8,1255,0,2010,98103
"6231",269500,3,1.75,1840,7412,1,4,7,1240,600,1976,98031
"6232",449000,4,2.5,2960,6031,2,3,9,2960,0,2005,98038
"6233",375000,4,1.5,1430,7232,1.5,3,7,1430,0,1948,98125
"6234",2200000,5,4.75,5990,10450,2,3,11,4050,1940,2002,98027
"6235",810000,4,2.5,3480,59242,2,3,11,3480,0,1988,98072
"6236",994000,5,3.25,4260,7861,2,3,10,4260,0,2005,98074
"6237",275000,5,2.25,1820,10500,1,4,7,1080,740,1979,98031
"6238",3e+05,2,1,1290,2482,2,3,7,1290,0,2008,98053
"6239",380000,5,2.5,2130,8428,2,3,7,2130,0,2013,98168
"6240",2e+05,3,2,1170,10051,1,4,7,1170,0,1957,98198
"6241",635000,3,3.5,1730,1349,3,3,9,1350,380,2009,98102
"6242",280000,2,1,880,5750,1,3,6,880,0,1939,98126
"6243",574000,3,2.5,2380,6832,2,3,8,2380,0,2002,98065
"6244",1050000,4,1,1330,9729,1,3,6,1330,0,1952,98004
"6245",545000,3,2.25,1780,191228,2,3,8,1780,0,1988,98045
"6246",271950,3,1.5,1220,8400,1,4,7,1220,0,1962,98006
"6247",630000,5,1.75,2490,24969,1,4,8,1540,950,1959,98023
"6248",4e+05,2,1,1180,10800,1,3,7,1180,0,1984,98011
"6249",334000,4,2.5,2310,6200,2,3,8,2310,0,1998,98092
"6250",332500,4,2,1440,4855,2,4,7,1440,0,1972,98144
"6251",525000,2,1.5,1620,1444,2,3,9,1080,540,2007,98144
"6252",408000,3,2.5,2620,8403,2,3,8,2620,0,1991,98038
"6253",846450,4,2.5,3710,7491,2,3,9,3710,0,2003,98029
"6254",411100,3,1.5,1040,10323,1,4,7,1040,0,1958,98005
"6255",409124,5,3.25,3320,11340,2,4,8,2480,840,1999,98042
"6256",335950,2,1.5,800,5192,1,5,7,800,0,1951,98146
"6257",480000,5,2.5,2040,9597,1,4,7,1240,800,1963,98052
"6258",280000,2,1.75,1960,30144,1,3,7,980,980,1957,98031
"6259",668000,4,2.5,2670,4410,2,3,8,2670,0,1999,98075
"6260",750000,4,2.5,2930,8641,2,3,8,2930,0,2010,98034
"6261",394475,2,1,830,4000,1,3,6,830,0,1955,98117
"6262",848000,5,1.75,2290,4320,2,3,7,1980,310,1928,98105
"6263",675000,3,1.5,2510,3600,2.5,4,8,2510,0,1907,98112
"6264",175000,3,1,1280,7572,1,4,6,1280,0,1958,98058
"6265",560000,4,1.5,1810,6000,1,3,8,1350,460,1952,98136
"6266",538888,5,2.75,2080,13189,2,3,8,2080,0,1987,98074
"6267",359000,4,1.75,1680,9244,2,3,8,1680,0,1991,98166
"6268",3e+05,3,2.25,1660,5128,2,3,7,1660,0,2001,98019
"6269",273000,3,2.5,1650,5994,2,4,7,1650,0,1989,98030
"6270",670000,3,2.5,1420,1438,2,3,9,1280,140,2003,98102
"6271",530000,4,2.25,2240,8376,1,3,8,1740,500,1984,98074
"6272",625000,3,1.5,1230,3060,1,3,7,910,320,1927,98103
"6273",248000,3,1,1260,6000,1,4,6,1260,0,1954,98198
"6274",533000,3,2.5,2060,4812,2,3,8,2060,0,1990,98029
"6275",549950,4,3.5,3090,10510,1,3,8,2190,900,1991,98034
"6276",485000,4,1.75,3220,7392,1,4,8,2010,1210,1959,98177
"6277",353500,3,2.5,2020,4845,2,3,7,2020,0,2001,98038
"6278",435000,2,1.75,1910,12142,1,3,9,1910,0,1976,98074
"6279",241000,3,1,1150,10000,1,3,6,1000,150,1951,98178
"6280",885000,4,2.75,2730,3560,1.5,3,8,1550,1180,1921,98115
"6281",799200,6,3,2890,2370,2.5,3,7,2290,600,1906,98102
"6282",760000,3,2.5,2280,12746,1,4,8,1490,790,1973,98005
"6283",270000,2,1,1040,5700,1,3,6,1040,0,1922,98118
"6284",675000,4,1.75,2440,7475,1,4,9,2040,400,1969,98052
"6285",499000,3,2.5,1720,5940,1,4,8,1000,720,1977,98052
"6286",1200000,3,2.5,3430,28718,1.5,3,10,3430,0,1984,98033
"6287",320000,4,2.5,2570,4865,2,3,8,2570,0,2005,98038
"6288",890000,4,3.25,4360,210254,1,3,10,2320,2040,2000,98038
"6289",275000,4,2.75,2060,7350,1,3,7,1210,850,1978,98001
"6290",490000,4,2.5,3020,8302,2,4,10,3020,0,1994,98042
"6291",550000,3,2.5,2340,4200,1.5,3,7,1540,800,1906,98122
"6292",390000,5,2,2400,9537,1,5,7,1210,1190,1959,98056
"6293",277000,3,2.25,1610,11920,1,4,7,1110,500,1968,98032
"6294",236000,3,1.75,1090,7647,1,3,7,1090,0,1994,98003
"6295",265953,3,1.75,1470,13068,1,4,7,1470,0,1975,98092
"6296",545000,3,2.25,1670,6240,1,4,8,1240,430,1974,98008
"6297",535000,3,2.5,1850,10109,2,3,8,1850,0,1991,98034
"6298",1450000,3,2.75,3940,9671,1,5,9,2140,1800,1967,98006
"6299",490000,4,3,2330,3497,2,3,9,1920,410,2003,98108
"6300",319950,4,2.5,2020,7200,1.5,4,6,2020,0,1954,98065
"6301",625000,3,1.5,1300,7200,1,5,7,1300,0,1960,98033
"6302",248000,3,1,1180,6947,1,4,7,1180,0,1968,98031
"6303",475000,3,1.75,1320,7840,1,3,8,1320,0,1966,98007
"6304",410000,6,2.75,2520,9324,1,4,7,1320,1200,1962,98155
"6305",670000,3,2.5,1680,2000,3,3,9,1680,0,1909,98105
"6306",430000,3,2.5,2000,35438,2,3,7,2000,0,1968,98027
"6307",313000,2,1,1180,4900,1,5,6,1180,0,1954,98027
"6308",950000,3,3.25,3330,15093,2.5,3,9,3330,0,1988,98040
"6309",751750,2,2,1880,5400,1.5,3,8,1880,0,1902,98112
"6310",760000,4,2.5,2990,5280,2,3,9,2210,780,2003,98027
"6311",310650,3,1.75,1510,12408,1,4,7,1510,0,1969,98059
"6312",367500,4,3,3110,7231,2,3,8,3110,0,1997,98092
"6313",580000,4,2.5,2150,5000,2,3,8,2150,0,2001,98115
"6314",580000,3,2.25,1900,3960,1.5,3,8,1200,700,1905,98122
"6315",665000,4,2.5,2720,10000,2,3,10,2720,0,1987,98074
"6316",239950,3,2.25,1560,8280,2,4,7,1560,0,1979,98001
"6317",470000,4,2.5,1990,30083,2,3,8,1990,0,1998,98155
"6318",733000,3,1.75,1740,3060,1,5,8,950,790,1930,98115
"6319",250000,4,2,2130,8400,1,3,7,1350,780,1962,98031
"6320",402000,4,1.75,1510,9176,1,5,7,1510,0,1957,98133
"6321",295000,5,3.5,2100,5107,2,3,7,1410,690,1999,98178
"6322",355000,5,2.5,2344,8000,1,4,8,1560,784,1976,98023
"6323",289000,3,1.5,1970,22486,1,4,6,1970,0,1968,98058
"6324",376000,3,2.25,1470,9140,2,3,7,1470,0,1982,98133
"6325",212700,2,1,940,5040,1,3,7,940,0,1926,98126
"6326",325000,3,1.75,1780,13095,1,4,9,1780,0,1983,98042
"6327",415000,4,2.5,2230,5743,2,3,7,2230,0,2002,98019
"6328",935000,3,2.5,3570,15151,1,4,8,2400,1170,1981,98177
"6329",372000,3,2.5,1920,15260,2,3,7,1920,0,1990,98019
"6330",240000,3,1.5,1290,8366,1,3,7,1020,270,1957,98168
"6331",334950,3,1.75,1880,16262,1,5,7,1880,0,1980,98059
"6332",426500,4,2.5,2960,4640,2,3,9,2960,0,2005,98038
"6333",430000,2,1.75,1840,14874,1,3,8,1300,540,1952,98166
"6334",4e+05,3,1.5,1890,6183,1,3,7,1090,800,1967,98118
"6335",455850,3,2.25,1820,6000,1,4,7,1120,700,1964,98108
"6336",1970000,4,3.5,4370,8510,2,3,10,3610,760,2003,98004
"6337",4e+05,3,1.75,1530,10731,1,3,7,1530,0,1986,98028
"6338",397500,3,1,1030,10480,1,4,7,1030,0,1954,98006
"6339",755000,3,2.5,2000,1950,3,3,8,2000,0,2005,98109
"6340",287000,5,1.5,1730,9230,1,3,7,1010,720,1962,98058
"6341",480000,4,2.5,3620,16000,2,3,9,3620,0,1976,98038
"6342",490000,3,2.5,2040,9622,2,3,8,2040,0,1995,98045
"6343",365000,3,2.5,2640,6715,2,3,8,1680,960,1991,98058
"6344",260000,3,2.5,1600,2244,2,3,7,1600,0,2005,98056
"6345",505000,4,1,1480,12675,1.5,4,7,1480,0,1929,98133
"6346",260000,2,1,700,4800,1,3,7,700,0,1922,98122
"6347",430000,2,1,700,4800,1,3,7,700,0,1922,98122
"6348",905000,4,2.5,3520,12193,2,4,10,3520,0,1993,98027
"6349",440000,3,2,1650,6408,2,4,8,1650,0,1977,98052
"6350",439500,4,1,1360,5500,1.5,3,7,1360,0,1950,98115
"6351",270000,3,2,1350,6696,1,5,6,680,670,1944,98056
"6352",306500,3,2.5,1970,6291,2,4,7,1970,0,1998,98042
"6353",380000,3,2,1470,1656,2,3,8,1310,160,2003,98126
"6354",215000,4,1.75,1610,9652,1,5,7,1610,0,1969,98042
"6355",299900,2,1,810,6150,1,3,7,810,0,1950,98133
"6356",1450000,4,3.5,2820,7809,2,3,10,2820,0,1995,98004
"6357",239950,3,1,1900,33888,1.5,4,5,1900,0,1942,98001
"6358",494000,4,2.5,1830,7345,1,4,8,1540,290,1973,98177
"6359",317500,4,1.5,1730,7700,1,4,7,1010,720,1963,98059
"6360",670000,4,2.5,2110,7291,2,4,7,2110,0,1977,98033
"6361",650000,3,2.5,3060,7831,2,3,9,3060,0,2004,98065
"6362",852000,4,2.5,2620,7328,2,3,8,2620,0,1983,98118
"6363",250000,2,1.5,1088,1360,2,3,7,1088,0,1983,98034
"6364",264950,3,1.5,1400,10853,1,4,7,1400,0,1964,98055
"6365",582500,2,2,1540,6804,1,5,7,1020,520,1942,98177
"6366",384000,3,2.5,1540,1564,2,3,7,1300,240,1998,98144
"6367",817000,3,1.5,2310,3360,1.5,3,8,1790,520,1926,98119
"6368",320000,4,1.75,1730,9520,1,4,7,1730,0,1971,98059
"6369",445800,4,2.25,2070,39446,1,3,8,1470,600,1977,98155
"6370",263300,2,1,900,4500,1,3,7,900,0,1951,98118
"6371",215000,3,1,860,6635,1,3,6,860,0,1952,98133
"6372",842500,5,4,2980,4500,1.5,3,7,2070,910,1921,98115
"6373",850000,5,4,2980,4500,1.5,3,7,2070,910,1921,98115
"6374",386000,5,2.5,2740,12413,2,3,7,2740,0,1990,98031
"6375",251100,4,2.5,1790,5257,2,3,7,1790,0,1996,98030
"6376",435000,3,1.75,1750,16748,1,3,7,1330,420,1978,98072
"6377",870000,4,4,3610,12811,2,3,10,3610,0,2000,98075
"6378",8e+05,6,1,1430,20620,2,3,7,1430,0,1954,98004
"6379",555000,3,1.75,1570,15500,1,4,7,1570,0,1968,98052
"6380",280000,2,1,2280,37500,2,3,7,2280,0,1932,98136
"6381",356000,3,1,940,2366,1,3,6,940,0,1916,98107
"6382",675000,4,2.5,2920,6000,2,3,9,2920,0,2004,98065
"6383",605000,4,2.25,2260,11900,2,3,9,2260,0,1976,98074
"6384",690500,5,2,2000,4211,1.5,4,7,1280,720,1908,98112
"6385",437000,2,1.75,1440,4225,1,3,8,1440,0,2005,98053
"6386",850000,5,2,2310,13430,1.5,4,8,2310,0,1966,98004
"6387",350000,4,2.25,2300,4600,1.5,4,7,1340,960,1904,98144
"6388",480000,2,2.25,1490,6770,1.5,3,8,1490,0,1926,98108
"6389",379500,3,2.25,1830,25641,2,3,8,1830,0,1989,98059
"6390",6e+05,5,4.5,4440,9784,2,3,10,4440,0,2012,98168
"6391",1440000,4,3.5,4970,16582,2,4,11,3930,1040,1992,98006
"6392",303000,2,1.5,1000,1075,2,3,7,840,160,2007,98144
"6393",8e+05,4,2.5,4940,10037,1,3,9,3450,1490,1953,98178
"6394",549000,2,2,1980,6000,1.5,5,7,1220,760,1906,98103
"6395",324950,3,2.5,1560,9600,1,3,7,1210,350,1964,98188
"6396",170000,2,1,870,6537,1,3,6,870,0,1948,98168
"6397",178000,3,1,840,6500,1,5,6,840,0,1969,98042
"6398",144000,3,1,1250,8314,1,3,6,1250,0,1958,98058
"6399",1580000,4,2.75,3120,20031,1,4,9,1980,1140,1954,98040
"6400",258000,2,1,750,7000,1,3,6,750,0,1932,98024
"6401",345000,3,1.75,710,5050,1,4,6,710,0,1950,98126
"6402",470000,3,1.75,2290,14800,1,3,8,1620,670,1965,98155
"6403",2900000,5,2.5,3750,91681,2,3,10,3750,0,1925,98118
"6404",350000,3,1.5,980,7790,1,5,7,980,0,1969,98034
"6405",225500,2,1.75,1590,11276,1,4,7,1590,0,1972,98002
"6406",473000,2,1,940,4000,1,3,6,720,220,1942,98199
"6407",279000,3,1.75,1750,9623,1,3,7,1150,600,1962,98198
"6408",470000,3,1,1460,8227,1,3,6,880,580,1948,98125
"6409",565000,3,1.75,1540,4800,1,4,6,770,770,1925,98105
"6410",695000,3,2,2560,6800,1,4,8,1380,1180,1952,98136
"6411",315000,3,1.75,1660,37642,1,4,7,1660,0,1991,98022
"6412",529000,3,2.5,1880,4499,2,3,8,1880,0,1993,98029
"6413",750000,5,3.75,3500,101494,1.5,3,8,3500,0,1967,98053
"6414",481500,3,2.25,1840,10500,2,3,7,1840,0,1993,98034
"6415",211000,3,2,1060,7412,1,3,7,1060,0,1987,98038
"6416",455000,3,2.25,1790,7500,1,3,7,1390,400,1973,98034
"6417",238950,2,1,810,4838,1,3,5,810,0,1938,98055
"6418",722500,4,3.5,2600,5100,2,3,8,1820,780,2003,98117
"6419",795000,4,2.5,3230,19193,1,4,8,2000,1230,1973,98075
"6420",327500,4,2.25,2240,9600,2,3,8,2240,0,1971,98032
"6421",585000,4,3,3400,5100,2,3,9,3400,0,2006,98038
"6422",775000,4,2,3140,10875,1,3,7,1940,1200,1939,98199
"6423",645000,4,2.5,2780,4200,2,3,8,2780,0,2001,98075
"6424",445000,4,2.75,2320,12368,1,3,8,1670,650,1968,98133
"6425",257950,3,1.75,1370,5858,1,3,7,1370,0,1987,98198
"6426",375000,5,1.75,2230,7560,1,3,7,1230,1000,1959,98178
"6427",245000,3,2.5,1610,7223,2,3,7,1610,0,1994,98030
"6428",725000,3,2.5,3410,41022,2,3,11,3410,0,1990,98042
"6429",702000,4,2.5,2810,4922,2,3,9,2810,0,2005,98074
"6430",330000,3,1.75,1850,14986,2,3,6,1850,0,1943,98059
"6431",940000,3,1.5,1790,4800,1.5,3,8,1790,0,1912,98119
"6432",354500,3,1,1150,11396,1.5,4,7,1150,0,1950,98155
"6433",279950,4,2.75,2420,8700,1.5,4,7,2420,0,1914,98002
"6434",284000,3,2.25,1580,7034,1,4,7,1180,400,1989,98038
"6435",480000,5,2,1760,21562,1,3,8,1560,200,1959,98028
"6436",647500,5,2,1760,21562,1,3,8,1560,200,1959,98028
"6437",625000,3,2.5,2750,35000,2,3,9,2750,0,1993,98077
"6438",152000,3,1,920,4875,1,4,7,920,0,1978,98042
"6439",322000,3,1,960,10181,1,3,7,960,0,1961,98034
"6440",445000,3,1.75,1120,4000,1,4,7,870,250,1916,98107
"6441",595000,3,1,1560,3960,1.5,4,7,1560,0,1907,98144
"6442",165000,3,1,1380,7334,1,3,7,980,400,1981,98055
"6443",278500,4,2.5,1940,6206,2,3,7,1940,0,1990,98023
"6444",517500,3,1.75,1810,10625,1,3,8,1370,440,1973,98027
"6445",343566,2,1,1100,4200,1,3,7,1100,0,1954,98136
"6446",286285,4,2.25,1980,9714,1,3,7,1170,810,1977,98002
"6447",474905,4,1.5,1340,6200,1,5,6,1340,0,1959,98008
"6448",550000,3,1.75,1680,4800,1,4,7,1400,280,1960,98126
"6449",286000,4,2.5,2060,16000,2,3,6,2060,0,1993,98001
"6450",9e+05,3,3.25,2620,7215,1,4,8,1770,850,1980,98004
"6451",449950,3,2.25,1610,5159,2,3,7,1610,0,1985,98029
"6452",259000,4,1.5,1490,7560,2,3,7,1490,0,1966,98198
"6453",340000,3,2.25,1900,8125,1,3,7,1540,360,1969,98058
"6454",785000,4,2.5,3440,56192,2,3,9,3440,0,1994,98053
"6455",490000,2,1,1840,3300,1.5,4,6,1130,710,1910,98107
"6456",344950,4,2,2330,6250,1,4,7,1400,930,1941,98030
"6457",950000,3,2,2250,2975,2,4,9,1880,370,1905,98112
"6458",810000,4,1.75,2000,3988,1,4,7,1000,1000,1958,98116
"6459",998160,2,2.5,3010,16050,1,4,9,1260,1750,1976,98006
"6460",377000,3,1.75,1680,7389,1,3,8,1150,530,1979,98056
"6461",595000,3,2,1530,6773,1,4,8,1530,0,1984,98033
"6462",313300,2,1,970,4800,1,3,6,970,0,1911,98116
"6463",360000,5,1.75,1550,5225,1.5,4,7,1550,0,1941,98108
"6464",188000,3,1.75,1660,7350,1,2,8,1660,0,1979,98023
"6465",755000,3,2.5,3680,203860,1.5,3,9,3680,0,1994,98014
"6466",1290000,5,3.5,3210,4060,2,3,10,2290,920,1917,98117
"6467",455000,3,1,1480,13280,2.5,3,6,1480,0,1940,98027
"6468",817500,5,3.5,3600,9312,2,3,10,2680,920,2005,98052
"6469",550000,3,2.25,1700,1481,3,3,8,1700,0,2002,98103
"6470",260000,3,1.75,1680,8725,1,3,8,1240,440,1978,98023
"6471",320000,3,2,1550,34175,1.5,3,7,1550,0,1999,98045
"6472",1150000,3,3.25,3780,10623,1,3,11,2650,1130,1999,98006
"6473",362000,4,2.5,2360,7370,1,3,7,1460,900,1985,98125
"6474",503500,3,2.5,1810,1750,2,3,7,1350,460,1997,98199
"6475",653000,3,2.5,2290,3475,2,3,9,2290,0,2006,98029
"6476",760000,4,2.75,3370,12447,2,3,10,3370,0,1991,98077
"6477",775000,4,1.75,2090,5050,1,4,7,1090,1000,1916,98117
"6478",1340000,4,3.75,2130,34689,1.5,3,9,2130,0,1955,98136
"6479",417500,5,1.75,2060,10911,1,4,7,1360,700,1954,98177
"6480",525000,3,1.5,1560,9350,1,4,7,1220,340,1969,98052
"6481",217000,2,1,730,2400,1,3,4,730,0,1934,98198
"6482",525000,4,2.75,2910,6308,1,3,8,1640,1270,1985,98011
"6483",442500,4,2.25,2490,8700,1,3,7,1890,600,1976,98155
"6484",525000,4,1.75,1710,10440,1,4,7,1710,0,1955,98006
"6485",425500,4,1.75,1520,10630,1,4,7,1520,0,1967,98034
"6486",710000,3,2.75,2930,218235,2,3,8,2930,0,1990,98024
"6487",545000,4,3,3160,10948,1,3,8,1930,1230,1991,98070
"6488",410000,5,2.75,2910,16410,1.5,4,8,2910,0,1967,98058
"6489",245000,3,2.25,1700,8100,1,3,7,1200,500,1980,98038
"6490",194900,2,1,810,6697,1,4,6,810,0,1923,98002
"6491",284000,4,2.5,2000,5390,2,3,7,2000,0,2003,98042
"6492",280000,2,1.75,1894,52769,1.5,4,6,1520,374,1936,98001
"6493",280000,3,1.75,2080,87991,1,3,6,1040,1040,1970,98014
"6494",360000,4,2,1730,5500,1,5,7,1010,720,1943,98106
"6495",405000,2,1,720,4323,1,3,6,720,0,1942,98199
"6496",865000,4,2.5,3560,13981,2,3,10,3560,0,2000,98075
"6497",483300,4,2,1210,11100,1,4,7,1210,0,1955,98006
"6498",355000,4,2.5,2130,9268,2,4,8,2130,0,1985,98092
"6499",274950,3,2.25,1570,8767,1,3,7,1180,390,1990,98038
"6500",1930000,3,4.5,3950,6134,2,3,11,2880,1070,1998,98199
"6501",755000,3,3.25,3450,15586,2,3,11,2690,760,1989,98166
"6502",1940000,4,5.75,7220,223462,2,3,12,6220,1000,2000,98053
"6503",309212,3,1.75,1150,9600,1,3,7,1150,0,1979,98045
"6504",219950,3,2.25,1500,7615,1,3,7,1150,350,1984,98023
"6505",690000,3,2.5,1300,5150,1.5,4,7,1300,0,1920,98117
"6506",250800,3,1.75,1290,4000,1,3,6,1170,120,1943,98106
"6507",557500,3,2,2510,35255,1,3,9,2510,0,1994,98038
"6508",941000,4,1.75,2320,3825,1.5,5,8,1820,500,1926,98105
"6509",3650000,6,4.75,5480,19401,1.5,5,11,3910,1570,1936,98105
"6510",305000,4,2.75,2030,8600,1,4,7,1230,800,1977,98042
"6511",815000,4,1.5,2060,16110,1,4,8,2060,0,1949,98004
"6512",1020000,3,2.5,2920,34527,1,4,9,1800,1120,1954,98116
